account_id,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,first_target_month,recovered_amount,analytical_grain
ACC0000001,BRW0010742,15,MEDIUM,CONSUMER,678074.03,2026-02,114222.84,account across observation period; monthly scorecard is account-month
ACC0010522,BRW0002123,75,MEDIUM,CONSUMER,6391.67,2026-02,49371.51,account across observation period; monthly scorecard is account-month
ACC0010523,BRW0009808,75,LOW,PERSONAL,247264.21,2026-01,187456.55,account across observation period; monthly scorecard is account-month
ACC0010524,BRW0005284,180,LOW,PERSONAL,155834.11,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0010525,BRW0003551,0,LOW,BNPL,134494.42,,33129.04,account across observation period; monthly scorecard is account-month
ACC0010526,BRW0000720,45,HIGH,CREDIT_CARD,371326.43,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0010527,BRW0007331,30,LOW,AUTO,52875.68,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010528,BRW0007920,180,HIGH,PERSONAL,286025.13,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010529,BRW0010407,5,HIGH,CREDIT_CARD,415272.65,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010530,BRW0010252,75,LOW,PERSONAL,620050.64,2026-03,105466.46,account across observation period; monthly scorecard is account-month
ACC0010531,BRW0005805,5,NPA,AUTO,518807.08,2026-04,86785.81,account across observation period; monthly scorecard is account-month
ACC0010532,BRW0011070,75,NPA,BNPL,221690.92,,0.0,account across observation period; monthly scorecard is account-month
ACC0010533,BRW0002031,30,NPA,PERSONAL,221249.21,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010534,BRW0001192,5,LOW,AUTO,184058.2,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010535,BRW0004451,45,NPA,BNPL,461373.93,2026-03,35460.67,account across observation period; monthly scorecard is account-month
ACC0010536,BRW0009207,75,NPA,PERSONAL,70910.51,2026-07,73958.35,account across observation period; monthly scorecard is account-month
ACC0010537,BRW0011971,60,NPA,CONSUMER,632011.15,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010538,BRW0001870,45,LOW,CONSUMER,339290.35,,0.0,account across observation period; monthly scorecard is account-month
ACC0010539,BRW0010076,1,HIGH,CONSUMER,459667.19,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010540,BRW0005000,75,MEDIUM,AUTO,408435.89,2026-01,11754.0,account across observation period; monthly scorecard is account-month
ACC0010541,BRW0006901,75,LOW,AUTO,459215.94,,0.0,account across observation period; monthly scorecard is account-month
ACC0010542,BRW0003333,1,NPA,CONSUMER,491033.71,,0.0,account across observation period; monthly scorecard is account-month
ACC0010543,BRW0011697,120,NPA,AUTO,300566.71,,0.0,account across observation period; monthly scorecard is account-month
ACC0010544,BRW0011159,1,LOW,CREDIT_CARD,340006.19,,0.0,account across observation period; monthly scorecard is account-month
ACC0010545,BRW0004245,75,MEDIUM,BNPL,509738.41,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010546,BRW0007292,75,NPA,BNPL,208750.51,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0010547,BRW0000386,60,MEDIUM,PERSONAL,26059.08,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010548,BRW0010683,30,LOW,AUTO,507311.86,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010549,BRW0005046,45,MEDIUM,PERSONAL,185673.74,2026-06,111341.32,account across observation period; monthly scorecard is account-month
ACC0010550,BRW0008228,90,NPA,CONSUMER,54203.13,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0010551,BRW0003775,5,MEDIUM,CREDIT_CARD,623694.73,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0010552,BRW0007486,1,LOW,CREDIT_CARD,271593.63,2026-04,279358.35,account across observation period; monthly scorecard is account-month
ACC0010553,BRW0011167,1,LOW,CREDIT_CARD,381678.53,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010554,BRW0007334,90,LOW,BNPL,94521.2,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010555,BRW0001924,1,LOW,PERSONAL,632866.93,2026-02,49156.87,account across observation period; monthly scorecard is account-month
ACC0010556,BRW0008437,0,MEDIUM,CONSUMER,569395.35,,143073.25,account across observation period; monthly scorecard is account-month
ACC0010557,BRW0003290,1,LOW,CREDIT_CARD,646676.25,2026-02,99827.79,account across observation period; monthly scorecard is account-month
ACC0010558,BRW0011781,75,MEDIUM,BNPL,106167.01,,0.0,account across observation period; monthly scorecard is account-month
ACC0010559,BRW0006684,0,NPA,PERSONAL,688779.25,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010560,BRW0008610,75,HIGH,PERSONAL,178446.22,2026-07,46777.94,account across observation period; monthly scorecard is account-month
ACC0010561,BRW0001334,75,NPA,PERSONAL,208986.67,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0010562,BRW0001872,15,MEDIUM,PERSONAL,673555.1,,105948.12,account across observation period; monthly scorecard is account-month
ACC0010563,BRW0007252,0,NPA,CREDIT_CARD,451973.43,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010564,BRW0010830,1,MEDIUM,CREDIT_CARD,406747.03,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010565,BRW0003923,30,LOW,CREDIT_CARD,274134.02,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010566,BRW0002666,15,LOW,AUTO,658514.21,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010567,BRW0007684,5,NPA,AUTO,404035.1,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0010568,BRW0007649,30,HIGH,BNPL,150233.54,2026-02,141585.24,account across observation period; monthly scorecard is account-month
ACC0010569,BRW0006026,30,HIGH,AUTO,664208.5,2026-04,48099.25,account across observation period; monthly scorecard is account-month
ACC0010570,BRW0005280,5,LOW,CONSUMER,189801.71,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010571,BRW0008172,120,LOW,PERSONAL,212200.93,,0.0,account across observation period; monthly scorecard is account-month
ACC0010572,BRW0002110,1,LOW,PERSONAL,467819.84,,0.0,account across observation period; monthly scorecard is account-month
ACC0010573,BRW0009650,120,HIGH,AUTO,426602.34,2026-01,72550.5,account across observation period; monthly scorecard is account-month
ACC0010574,BRW0006275,5,NPA,PERSONAL,17081.92,,74554.31,account across observation period; monthly scorecard is account-month
ACC0010575,BRW0010096,0,HIGH,PERSONAL,203902.64,,137524.93,account across observation period; monthly scorecard is account-month
ACC0010576,BRW0009157,5,LOW,CREDIT_CARD,261372.45,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010577,BRW0000157,180,LOW,CONSUMER,582651.06,,0.0,account across observation period; monthly scorecard is account-month
ACC0010578,BRW0008469,30,LOW,CREDIT_CARD,10409.21,,131146.08,account across observation period; monthly scorecard is account-month
ACC0010579,BRW0002625,5,HIGH,BNPL,451047.51,,0.0,account across observation period; monthly scorecard is account-month
ACC0010580,BRW0001720,75,NPA,CREDIT_CARD,340327.84,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010581,BRW0011369,30,LOW,PERSONAL,18559.01,2026-01,24736.82,account across observation period; monthly scorecard is account-month
ACC0010582,,180,HIGH,BNPL,327548.68,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010583,BRW0005594,0,MEDIUM,BNPL,628626.45,2026-03,115581.13,account across observation period; monthly scorecard is account-month
ACC0010584,BRW0002861,180,HIGH,AUTO,193026.94,2026-05,134980.78,account across observation period; monthly scorecard is account-month
ACC0010585,BRW0003929,5,MEDIUM,CONSUMER,187940.17,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0010586,BRW0006408,15,NPA,PERSONAL,665963.13,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0010587,BRW0008061,180,LOW,BNPL,653006.17,,120450.14,account across observation period; monthly scorecard is account-month
ACC0010588,BRW0009848,5,MEDIUM,AUTO,676409.6,,0.0,account across observation period; monthly scorecard is account-month
ACC0010589,BRW0005134,90,LOW,CREDIT_CARD,99398.35,2026-06,223042.3,account across observation period; monthly scorecard is account-month
ACC0010590,BRW0007849,5,NPA,CONSUMER,50947.3,,100339.86,account across observation period; monthly scorecard is account-month
ACC0010591,BRW0004162,60,LOW,BNPL,471780.1,2026-04,28793.82,account across observation period; monthly scorecard is account-month
ACC0010592,BRW0007269,60,NPA,CREDIT_CARD,92061.26,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010593,BRW0010513,30,NPA,PERSONAL,487954.84,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010594,BRW0000516,75,LOW,BNPL,110018.88,2026-05,91128.11,account across observation period; monthly scorecard is account-month
ACC0010595,BRW0008129,0,NPA,CONSUMER,435001.37,2026-03,91543.6,account across observation period; monthly scorecard is account-month
ACC0010596,BRW0001941,75,LOW,PERSONAL,525735.11,2026-05,59516.26,account across observation period; monthly scorecard is account-month
ACC0010597,BRW0001705,45,HIGH,AUTO,247035.71,2026-05,51569.47,account across observation period; monthly scorecard is account-month
ACC0010598,BRW0005657,90,HIGH,CONSUMER,677317.02,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010599,BRW0011610,15,NPA,CONSUMER,199138.61,,0.0,account across observation period; monthly scorecard is account-month
ACC0010600,BRW0005904,0,LOW,CONSUMER,259587.02,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0010601,BRW0011412,0,MEDIUM,CONSUMER,154989.58,2026-04,16743.98,account across observation period; monthly scorecard is account-month
ACC0010602,BRW0006440,15,HIGH,CONSUMER,243448.11,2026-08,0.0,account across observation period; monthly scorecard is account-month
ACC0010603,BRW0010720,0,NPA,PERSONAL,404906.42,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0010604,BRW0009577,180,LOW,PERSONAL,683441.56,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010605,BRW0000925,180,LOW,CONSUMER,72180.65,2026-01,78733.21,account across observation period; monthly scorecard is account-month
ACC0010606,BRW0002166,1,MEDIUM,AUTO,21651.33,,0.0,account across observation period; monthly scorecard is account-month
ACC0010607,BRW0001375,15,HIGH,CREDIT_CARD,373718.04,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010608,BRW0000867,5,MEDIUM,CREDIT_CARD,93884.31,2026-03,102202.89,account across observation period; monthly scorecard is account-month
ACC0010609,BRW0007888,120,MEDIUM,AUTO,594591.63,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010610,BRW0010300,90,LOW,AUTO,625179.84,,0.0,account across observation period; monthly scorecard is account-month
ACC0010611,BRW0009369,120,HIGH,PERSONAL,233729.37,,0.0,account across observation period; monthly scorecard is account-month
ACC0010612,BRW0011862,90,HIGH,PERSONAL,66572.82,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010613,BRW0007364,15,LOW,AUTO,624744.3,,0.0,account across observation period; monthly scorecard is account-month
ACC0010614,BRW0006821,5,MEDIUM,CREDIT_CARD,46071.74,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010615,BRW0009650,60,NPA,CONSUMER,56977.95,,148303.52,account across observation period; monthly scorecard is account-month
ACC0010616,BRW0003160,0,MEDIUM,BNPL,218530.35,2026-08,142857.43,account across observation period; monthly scorecard is account-month
ACC0010617,BRW0008922,90,MEDIUM,AUTO,155766.62,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010618,BRW0010206,30,HIGH,CREDIT_CARD,268948.65,,88403.28,account across observation period; monthly scorecard is account-month
ACC0010619,BRW0010504,60,LOW,PERSONAL,472643.3,2026-06,189123.43000000002,account across observation period; monthly scorecard is account-month
ACC0010620,BRW0002294,75,MEDIUM,CREDIT_CARD,225930.05,,0.0,account across observation period; monthly scorecard is account-month
ACC0010621,BRW0001048,1,LOW,BNPL,168927.56,,109228.85,account across observation period; monthly scorecard is account-month
ACC0010622,BRW0010055,120,NPA,CONSUMER,619961.19,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010623,BRW0001579,30,NPA,BNPL,235657.49,,0.0,account across observation period; monthly scorecard is account-month
ACC0010624,BRW0003446,15,HIGH,AUTO,329669.12,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010625,BRW0001943,15,HIGH,AUTO,176665.26,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0010626,BRW0010360,30,HIGH,CREDIT_CARD,153425.58,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010627,BRW0003657,75,LOW,CONSUMER,132472.91,2026-05,73787.18,account across observation period; monthly scorecard is account-month
ACC0010628,BRW0006352,75,MEDIUM,BNPL,406867.65,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0010629,BRW0004971,75,NPA,AUTO,650114.71,2026-07,113594.92,account across observation period; monthly scorecard is account-month
ACC0010630,BRW0003768,75,HIGH,CONSUMER,591022.69,2026-02,59313.18,account across observation period; monthly scorecard is account-month
ACC0010631,BRW0008498,90,HIGH,AUTO,218768.38,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0010632,BRW0008414,180,MEDIUM,AUTO,522316.18,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0010633,BRW0008296,45,LOW,PERSONAL,599168.63,2026-03,202354.62,account across observation period; monthly scorecard is account-month
ACC0010634,BRW0009152,75,NPA,PERSONAL,508250.47,,96794.09,account across observation period; monthly scorecard is account-month
