target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,target_date_parsed,month
TGT0028567,ACC0023007,CMP0000111,2026-03-28,4,WHATSAPP,SKIPPED,2026-03-28,2026-03
TGT0028568,ACC0005184,CMP0000041,2026-01-08,4,FIELD,QUEUED,2026-01-08,2026-01
TGT0028569,ACC0010867,CMP0000097,2026-07-07,2,SMS,QUEUED,2026-07-07,2026-07
TGT0028570,ACC0007239,CMP0000035,2026-04-08,10,FIELD,QUEUED,2026-04-08,2026-04
TGT0028571,ACC0027932,CMP0000113,2026-01-08,1,FIELD,EXPIRED,2026-01-08,2026-01
TGT0028572,ACC0000893,CMP0000085,2026-07-08,1,WHATSAPP,CONTACTED,2026-07-08,2026-07
TGT0028573,ACC0005598,CMP0000053,2026-03-20,10,SMS,CONTACTED,2026-03-20,2026-03
TGT0028574,ACC0019114,CMP0000075,2026-05-26,1,VOICE,SKIPPED,2026-05-26,2026-05
TGT0028575,ACC0012493,CMP0000116,2026-07-16,3,SMS,CONTACTED,2026-07-16,2026-07
TGT0028576,ACC0008871,CMP0000019,2026-07-31,5,VOICE,EXPIRED,2026-07-31,2026-07
TGT0028577,ACC0015046,CMP0000033,2026-03-19,5,VOICE,EXPIRED,2026-03-19,2026-03
TGT0028578,ACC0006615,CMP0000033,2026-04-29,9,WHATSAPP,QUEUED,2026-04-29,2026-04
TGT0028579,ACC0009127,CMP0000108,2026-05-11,10,VOICE,CONTACTED,2026-05-11,2026-05
TGT0028580,ACC0021270,CMP0000090,2026-02-19,8,VOICE,SKIPPED,2026-02-19,2026-02
TGT0028581,ACC0012381,CMP0000027,2026-04-06,7,SMS,QUEUED,2026-04-06,2026-04
TGT0028582,ACC0000881,CMP0000113,2026-01-03,2,SMS,EXPIRED,2026-01-03,2026-01
TGT0028583,ACC0025665,CMP0000095,2026-04-06,8,WHATSAPP,QUEUED,2026-04-06,2026-04
TGT0028584,ACC0025160,CMP0000115,2026-03-20,10,WHATSAPP,CONTACTED,2026-03-20,2026-03
TGT0028585,ACC0021716,CMP0000037,2026-05-22,4,SMS,QUEUED,2026-05-22,2026-05
TGT0028586,ACC0019014,CMP0000041,2026-03-28,5,WHATSAPP,EXPIRED,2026-03-28,2026-03
TGT0028587,ACC0025495,CMP0000026,2026-03-08,3,VOICE,CONTACTED,2026-03-08,2026-03
TGT0028588,ACC0004638,CMP0000083,2026-05-04,10,VOICE,EXPIRED,2026-05-04,2026-05
TGT0028589,ACC0018248,CMP0000054,2026-02-11,4,VOICE,EXPIRED,2026-02-11,2026-02
TGT0028590,ACC0018236,CMP0000014,2026-02-25,9,SMS,QUEUED,2026-02-25,2026-02
TGT0028591,ACC0014295,CMP0000119,2026-03-17,4,WHATSAPP,EXPIRED,2026-03-17,2026-03
TGT0028592,ACC0007634,CMP0000097,2026-01-04,7,SMS,QUEUED,2026-01-04,2026-01
TGT0028593,ACC0017488,CMP0000048,2026-01-15,7,SMS,EXPIRED,2026-01-15,2026-01
TGT0028594,ACC0001896,CMP0000016,2026-04-07,8,WHATSAPP,EXPIRED,2026-04-07,2026-04
TGT0028595,ACC0008153,CMP0000103,2026-07-08,3,SMS,EXPIRED,2026-07-08,2026-07
TGT0028596,ACC0027582,CMP0000008,2026-07-23,5,VOICE,SKIPPED,2026-07-23,2026-07
TGT0028597,ACC0005533,CMP0000094,2026-04-09,9,SMS,EXPIRED,2026-04-09,2026-04
TGT0028598,ACC0009090,CMP0000052,2026-01-24,1,VOICE,SKIPPED,2026-01-24,2026-01
TGT0028599,ACC0018787,CMP0000114,2026-01-10,10,VOICE,SKIPPED,2026-01-10,2026-01
TGT0028600,ACC0006744,CMP0000022,2026-06-17,3,FIELD,EXPIRED,2026-06-17,2026-06
TGT0028601,ACC0023603,CMP0000108,2026-04-27,4,SMS,EXPIRED,2026-04-27,2026-04
TGT0028602,ACC0028050,CMP0000002,2026-03-07,8,SMS,SKIPPED,2026-03-07,2026-03
TGT0028603,ACC0028905,CMP0000010,2026-08-02,6,FIELD,SKIPPED,2026-08-02,2026-08
TGT0028604,ACC0020909,CMP0000032,2026-05-23,7,SMS,SKIPPED,2026-05-23,2026-05
TGT0028605,ACC0022674,CMP0000080,2026-01-21,4,SMS,SKIPPED,2026-01-21,2026-01
TGT0028606,ACC0024436,CMP0000070,2026-07-16,9,WHATSAPP,EXPIRED,2026-07-16,2026-07
TGT0028607,ACC0006945,CMP0000085,2026-05-16,1,WHATSAPP,EXPIRED,2026-05-16,2026-05
TGT0028608,ACC0006877,CMP0000089,2026-05-08,8,VOICE,QUEUED,2026-05-08,2026-05
TGT0028609,ACC0027674,CMP0000087,2026-03-10,5,VOICE,CONTACTED,2026-03-10,2026-03
TGT0028610,ACC0000666,CMP0000062,2026-05-24,2,SMS,CONTACTED,2026-05-24,2026-05
TGT0028611,ACC0028653,CMP0000087,2026-05-17,4,VOICE,EXPIRED,2026-05-17,2026-05
TGT0028612,ACC0026904,CMP0000096,2026-01-11,5,SMS,SKIPPED,2026-01-11,2026-01
TGT0028613,ACC0009311,CMP0000069,2026-02-16,9,VOICE,SKIPPED,2026-02-16,2026-02
TGT0028614,ACC0014757,CMP0000023,2026-07-06,8,FIELD,CONTACTED,2026-07-06,2026-07
TGT0028615,ACC0004723,CMP0000091,2026-02-16,5,VOICE,CONTACTED,2026-02-16,2026-02
TGT0028616,ACC0023054,CMP0000004,2026-05-06,4,SMS,EXPIRED,2026-05-06,2026-05
TGT0028617,ACC0020885,CMP0000053,2026-04-03,6,FIELD,EXPIRED,2026-04-03,2026-04
TGT0028618,ACC0025125,CMP0000049,2026-06-12,7,WHATSAPP,QUEUED,2026-06-12,2026-06
TGT0028619,ACC0020514,CMP0000110,2026-03-13,5,VOICE,EXPIRED,2026-03-13,2026-03
TGT0028620,ACC0010658,CMP0000023,2026-07-09,4,WHATSAPP,CONTACTED,2026-07-09,2026-07
TGT0028621,ACC0022807,CMP0000010,2026-02-03,3,WHATSAPP,QUEUED,2026-02-03,2026-02
TGT0028622,ACC0014772,CMP0000051,2026-03-05,2,FIELD,SKIPPED,2026-03-05,2026-03
TGT0028623,ACC0000421,CMP0000074,2026-05-15,6,WHATSAPP,SKIPPED,2026-05-15,2026-05
TGT0028624,ACC0003649,CMP0000081,2026-07-11,9,FIELD,QUEUED,2026-07-11,2026-07
TGT0028625,ACC0021936,CMP0000088,2026-02-13,8,VOICE,EXPIRED,2026-02-13,2026-02
TGT0028626,ACC0019612,CMP0000098,2026-05-06,1,VOICE,QUEUED,2026-05-06,2026-05
TGT0028627,ACC0000442,CMP0000039,2026-01-07,6,WHATSAPP,SKIPPED,2026-01-07,2026-01
TGT0028628,ACC0029777,CMP0000043,2026-05-18,1,FIELD,EXPIRED,2026-05-18,2026-05
TGT0028629,ACC0023360,CMP0000072,2026-03-30,3,SMS,SKIPPED,2026-03-30,2026-03
TGT0028630,ACC0020552,CMP0000003,2026-07-16,2,VOICE,SKIPPED,2026-07-16,2026-07
TGT0028631,ACC0021718,CMP0000098,2026-06-24,6,FIELD,SKIPPED,2026-06-24,2026-06
TGT0028632,ACC0007701,CMP0000048,2026-04-21,9,WHATSAPP,QUEUED,2026-04-21,2026-04
TGT0028633,ACC0026187,CMP0000060,2026-06-24,6,SMS,EXPIRED,2026-06-24,2026-06
TGT0028634,ACC0029461,CMP0000060,2026-05-28,8,WHATSAPP,EXPIRED,2026-05-28,2026-05
TGT0028635,ACC0008773,CMP0000075,2026-05-12,7,SMS,SKIPPED,2026-05-12,2026-05
TGT0028636,ACC0017226,CMP0000022,2026-01-06,5,SMS,EXPIRED,2026-01-06,2026-01
TGT0028637,ACC0017082,CMP0000013,2026-07-30,2,SMS,EXPIRED,2026-07-30,2026-07
TGT0028638,ACC0026726,CMP0000113,2026-05-29,7,FIELD,CONTACTED,2026-05-29,2026-05
TGT0028639,ACC0013494,CMP0000084,2026-04-06,8,WHATSAPP,QUEUED,2026-04-06,2026-04
TGT0028640,ACC0001712,CMP0000036,2026-04-09,2,FIELD,CONTACTED,2026-04-09,2026-04
TGT0028641,ACC0009064,CMP0000022,2026-07-02,2,VOICE,CONTACTED,2026-07-02,2026-07
TGT0028642,ACC0014425,CMP0000036,2026-08-08,6,SMS,SKIPPED,2026-08-08,2026-08
TGT0028643,ACC0006757,CMP0000067,2026-01-26,4,SMS,QUEUED,2026-01-26,2026-01
TGT0028644,ACC0003173,CMP0000105,2026-03-28,8,VOICE,EXPIRED,2026-03-28,2026-03
TGT0028645,ACC0016352,CMP0000119,2026-03-26,3,WHATSAPP,CONTACTED,2026-03-26,2026-03
TGT0028646,ACC0021031,CMP0000059,2026-05-17,2,WHATSAPP,EXPIRED,2026-05-17,2026-05
TGT0028647,ACC0009429,CMP0000021,2026-06-17,8,WHATSAPP,SKIPPED,2026-06-17,2026-06
TGT0028648,ACC0019395,CMP0000025,2026-04-14,10,SMS,CONTACTED,2026-04-14,2026-04
TGT0028649,ACC0009317,CMP0000042,2026-02-08,6,VOICE,CONTACTED,2026-02-08,2026-02
TGT0028650,ACC0003654,CMP0000022,2026-06-04,6,SMS,SKIPPED,2026-06-04,2026-06
TGT0028651,ACC0024512,CMP0000026,2026-06-07,4,VOICE,CONTACTED,2026-06-07,2026-06
TGT0028652,ACC0001383,CMP0000074,2026-05-02,8,SMS,EXPIRED,2026-05-02,2026-05
TGT0028653,ACC0005564,CMP0000005,2026-03-06,7,WHATSAPP,QUEUED,2026-03-06,2026-03
TGT0028654,ACC0014687,CMP0000033,2026-05-01,6,FIELD,SKIPPED,2026-05-01,2026-05
TGT0028655,ACC0013512,CMP0000011,2026-02-11,4,SMS,EXPIRED,2026-02-11,2026-02
TGT0028656,ACC0009902,CMP0000020,2026-01-27,3,SMS,QUEUED,2026-01-27,2026-01
TGT0028657,ACC0001032,CMP0000094,2026-07-29,6,FIELD,SKIPPED,2026-07-29,2026-07
TGT0028658,ACC0017404,CMP0000071,2026-07-12,1,WHATSAPP,SKIPPED,2026-07-12,2026-07
TGT0028659,ACC0025395,CMP0000012,2026-07-24,10,WHATSAPP,QUEUED,2026-07-24,2026-07
TGT0028660,ACC0007108,CMP0000042,2026-05-08,5,WHATSAPP,SKIPPED,2026-05-08,2026-05
TGT0028661,ACC0013389,CMP0000027,2026-06-18,1,FIELD,QUEUED,2026-06-18,2026-06
TGT0028662,ACC0012892,CMP0000090,2026-04-07,5,FIELD,EXPIRED,2026-04-07,2026-04
TGT0028663,ACC0005206,CMP0000059,2026-07-27,2,SMS,CONTACTED,2026-07-27,2026-07
TGT0028664,ACC0000300,CMP0000047,2026-06-09,9,FIELD,QUEUED,2026-06-09,2026-06
TGT0028665,ACC0002785,CMP0000080,2026-03-26,7,SMS,QUEUED,2026-03-26,2026-03
TGT0028666,ACC0021306,CMP0000032,2026-02-10,8,SMS,CONTACTED,2026-02-10,2026-02
TGT0028667,ACC0014968,CMP0000070,2026-06-15,1,SMS,CONTACTED,2026-06-15,2026-06
TGT0028668,ACC0021921,CMP0000102,2026-02-20,8,SMS,EXPIRED,2026-02-20,2026-02
TGT0028669,ACC0029259,CMP0000014,2026-03-30,2,SMS,QUEUED,2026-03-30,2026-03
TGT0028670,ACC0003200,CMP0000112,2026-05-17,2,SMS,QUEUED,2026-05-17,2026-05
TGT0028671,ACC0022964,CMP0000013,2026-02-23,7,VOICE,QUEUED,2026-02-23,2026-02
TGT0028672,ACC0016791,CMP0000083,2026-02-03,7,SMS,EXPIRED,2026-02-03,2026-02
TGT0028673,ACC0003035,CMP0000090,2026-01-04,1,SMS,EXPIRED,2026-01-04,2026-01
TGT0028674,ACC0001212,CMP0000070,2026-07-15,1,VOICE,EXPIRED,2026-07-15,2026-07
TGT0028675,ACC0019315,CMP0000027,2026-06-06,3,VOICE,EXPIRED,2026-06-06,2026-06
TGT0028676,ACC0029164,CMP0000061,2026-01-10,4,WHATSAPP,EXPIRED,2026-01-10,2026-01
TGT0028677,ACC0005816,CMP0000095,2026-04-01,9,SMS,SKIPPED,2026-04-01,2026-04
TGT0028678,ACC0029271,CMP0000102,2026-02-21,1,WHATSAPP,EXPIRED,2026-02-21,2026-02
TGT0028679,ACC0026359,CMP0000095,2026-05-28,3,VOICE,QUEUED,2026-05-28,2026-05
TGT0028680,ACC0019018,CMP0000093,2026-07-21,6,WHATSAPP,QUEUED,2026-07-21,2026-07
TGT0028681,ACC0009596,CMP0000097,2026-07-01,9,WHATSAPP,QUEUED,2026-07-01,2026-07
TGT0028682,ACC0009014,CMP0000042,2026-07-17,2,WHATSAPP,EXPIRED,2026-07-17,2026-07
TGT0028683,ACC0010518,CMP0000110,2026-02-23,10,FIELD,EXPIRED,2026-02-23,2026-02
TGT0028684,ACC0000148,CMP0000054,2026-03-30,4,FIELD,SKIPPED,2026-03-30,2026-03
TGT0028685,ACC0003068,CMP0000040,2026-06-01,5,FIELD,QUEUED,2026-06-01,2026-06
TGT0028686,ACC0022082,CMP0000032,2026-07-13,9,SMS,CONTACTED,2026-07-13,2026-07
TGT0028687,ACC0005130,CMP0000120,2026-04-28,10,VOICE,EXPIRED,2026-04-28,2026-04
TGT0028688,ACC0003228,CMP0000049,2026-08-05,10,FIELD,QUEUED,2026-08-05,2026-08
TGT0028689,ACC0012507,CMP0000106,2026-02-28,7,FIELD,EXPIRED,2026-02-28,2026-02
TGT0028690,ACC0001893,CMP0000099,2026-04-09,3,FIELD,CONTACTED,2026-04-09,2026-04
TGT0028691,ACC0008197,CMP0000013,2026-05-12,9,FIELD,EXPIRED,2026-05-12,2026-05
TGT0028692,ACC0001706,CMP0000110,2026-03-22,9,FIELD,EXPIRED,2026-03-22,2026-03
TGT0028693,ACC0017835,CMP0000046,2026-03-27,1,VOICE,CONTACTED,2026-03-27,2026-03
TGT0028694,ACC0028000,CMP0000100,2026-02-11,8,FIELD,SKIPPED,2026-02-11,2026-02
TGT0028695,ACC0014121,CMP0000021,2026-05-30,3,VOICE,QUEUED,2026-05-30,2026-05
TGT0028696,ACC0009791,CMP0000076,2026-07-10,7,SMS,EXPIRED,2026-07-10,2026-07
TGT0028697,ACC0005549,CMP0000120,2026-05-21,10,SMS,QUEUED,2026-05-21,2026-05
TGT0028698,ACC0027419,CMP0000086,2026-01-22,5,WHATSAPP,SKIPPED,2026-01-22,2026-01
TGT0028699,ACC0008277,CMP0000045,2026-02-10,7,WHATSAPP,SKIPPED,2026-02-10,2026-02
TGT0028700,ACC0001704,CMP0000039,2026-03-06,2,FIELD,CONTACTED,2026-03-06,2026-03
TGT0028701,ACC0002258,CMP0000021,2026-03-30,2,VOICE,EXPIRED,2026-03-30,2026-03
TGT0028702,ACC0011614,CMP0000105,2026-02-06,8,SMS,EXPIRED,2026-02-06,2026-02
TGT0028703,ACC0007581,CMP0000041,2026-01-03,9,SMS,QUEUED,2026-01-03,2026-01
TGT0028704,ACC0002232,CMP0000118,2026-03-14,3,VOICE,SKIPPED,2026-03-14,2026-03
TGT0028705,ACC0001081,CMP0000068,2026-03-08,10,WHATSAPP,EXPIRED,2026-03-08,2026-03
TGT0028706,ACC0022652,CMP0000055,2026-01-01,8,VOICE,SKIPPED,2026-01-01,2026-01
TGT0028707,ACC0013714,CMP0000041,2026-03-13,7,WHATSAPP,CONTACTED,2026-03-13,2026-03
TGT0028708,ACC0007245,CMP0000079,2026-02-21,5,FIELD,EXPIRED,2026-02-21,2026-02
TGT0028709,ACC0014912,CMP0000062,2026-04-25,7,VOICE,SKIPPED,2026-04-25,2026-04
TGT0028710,ACC0011064,CMP0000023,2026-08-03,5,VOICE,EXPIRED,2026-08-03,2026-08
TGT0028711,ACC0029931,CMP0000037,2026-01-30,5,SMS,QUEUED,2026-01-30,2026-01
TGT0028712,ACC0014667,CMP0000090,2026-07-09,6,WHATSAPP,QUEUED,2026-07-09,2026-07
TGT0028713,ACC0028354,CMP0000025,2026-04-22,3,VOICE,SKIPPED,2026-04-22,2026-04
TGT0028714,ACC0008207,CMP0000044,2026-07-08,6,SMS,QUEUED,2026-07-08,2026-07
TGT0028715,ACC0004576,CMP0000015,2026-01-09,2,FIELD,CONTACTED,2026-01-09,2026-01
TGT0028716,ACC0022987,CMP0000076,2026-04-08,1,FIELD,EXPIRED,2026-04-08,2026-04
TGT0028717,ACC0026506,CMP0000058,2026-07-17,7,VOICE,EXPIRED,2026-07-17,2026-07
TGT0028718,ACC0017629,CMP0000045,2026-08-04,5,WHATSAPP,CONTACTED,2026-08-04,2026-08
TGT0028719,ACC0023069,CMP0000075,2026-05-12,9,VOICE,CONTACTED,2026-05-12,2026-05
TGT0028720,ACC0023628,CMP0000025,2026-04-29,8,VOICE,SKIPPED,2026-04-29,2026-04
TGT0028721,ACC0007751,CMP0000003,2026-06-19,9,WHATSAPP,CONTACTED,2026-06-19,2026-06
TGT0028722,ACC0002242,CMP0000076,2026-03-25,9,VOICE,EXPIRED,2026-03-25,2026-03
TGT0028723,ACC0015229,CMP0000020,2026-04-22,3,VOICE,SKIPPED,2026-04-22,2026-04
TGT0028724,ACC0002459,CMP0000003,2026-03-31,7,VOICE,SKIPPED,2026-03-31,2026-03
TGT0028725,ACC0011469,CMP0000061,2026-01-12,1,FIELD,QUEUED,2026-01-12,2026-01
TGT0028726,ACC0024047,CMP0000103,2026-03-09,8,SMS,EXPIRED,2026-03-09,2026-03
TGT0028727,ACC0011465,CMP0000066,2026-07-20,6,SMS,EXPIRED,2026-07-20,2026-07
TGT0028728,ACC0018305,CMP0000069,2026-02-08,7,VOICE,EXPIRED,2026-02-08,2026-02
TGT0028729,ACC0023623,CMP0000020,2026-02-17,3,VOICE,SKIPPED,2026-02-17,2026-02
TGT0028730,ACC0002235,CMP0000026,2026-04-17,7,FIELD,EXPIRED,2026-04-17,2026-04
TGT0028731,ACC0021974,CMP0000100,2026-01-15,6,FIELD,QUEUED,2026-01-15,2026-01
TGT0028732,ACC0021327,CMP0000082,2026-06-26,5,FIELD,EXPIRED,2026-06-26,2026-06
TGT0028733,ACC0011038,CMP0000098,2026-04-29,3,FIELD,EXPIRED,2026-04-29,2026-04
TGT0028734,ACC0018592,CMP0000108,2026-03-07,9,SMS,CONTACTED,2026-03-07,2026-03
TGT0028735,ACC0019754,CMP0000018,2026-02-07,9,FIELD,SKIPPED,2026-02-07,2026-02
TGT0028736,ACC0028924,CMP0000007,2026-07-12,8,VOICE,EXPIRED,2026-07-12,2026-07
TGT0028737,ACC0013142,CMP0000019,2026-04-29,10,FIELD,CONTACTED,2026-04-29,2026-04
TGT0028738,ACC0023285,CMP0000032,2026-05-30,2,SMS,CONTACTED,2026-05-30,2026-05
TGT0028739,ACC0025420,CMP0000017,2026-03-17,9,SMS,QUEUED,2026-03-17,2026-03
TGT0028740,ACC0003579,CMP0000086,2026-07-24,1,SMS,SKIPPED,2026-07-24,2026-07
TGT0028741,ACC0002946,CMP0000021,2026-01-05,8,SMS,SKIPPED,2026-01-05,2026-01
TGT0028742,ACC0025592,CMP0000099,2026-06-03,5,SMS,EXPIRED,2026-06-03,2026-06
TGT0028743,ACC0018579,CMP0000063,2026-07-07,3,VOICE,EXPIRED,2026-07-07,2026-07
TGT0028744,ACC0002967,CMP0000073,2026-02-17,7,SMS,EXPIRED,2026-02-17,2026-02
TGT0028745,ACC0024931,CMP0000024,2026-03-28,5,FIELD,QUEUED,2026-03-28,2026-03
TGT0028746,ACC0017866,CMP0000019,2026-02-05,5,SMS,QUEUED,2026-02-05,2026-02
TGT0028747,ACC0000114,CMP0000084,2026-06-14,7,WHATSAPP,QUEUED,2026-06-14,2026-06
TGT0028748,ACC0027451,CMP0000088,2026-02-09,6,VOICE,EXPIRED,2026-02-09,2026-02
TGT0028749,ACC0013149,CMP0000012,2026-06-06,9,VOICE,SKIPPED,2026-06-06,2026-06
TGT0028750,ACC0003003,CMP0000030,2026-03-30,2,VOICE,EXPIRED,2026-03-30,2026-03
TGT0028751,ACC0026028,CMP0000051,2026-01-03,7,SMS,QUEUED,2026-01-03,2026-01
TGT0028752,ACC0024467,CMP0000005,2026-03-10,10,VOICE,QUEUED,2026-03-10,2026-03
TGT0028753,ACC0024651,CMP0000074,2026-02-06,8,FIELD,QUEUED,2026-02-06,2026-02
TGT0028754,ACC0017154,CMP0000118,2026-05-19,6,VOICE,QUEUED,2026-05-19,2026-05
TGT0028755,ACC0021380,CMP0000016,2026-04-01,1,VOICE,SKIPPED,2026-04-01,2026-04
TGT0028756,ACC0020008,CMP0000019,2026-05-07,1,FIELD,CONTACTED,2026-05-07,2026-05
TGT0028757,ACC0020763,CMP0000042,2026-06-06,4,FIELD,EXPIRED,2026-06-06,2026-06
TGT0028758,ACC0017706,CMP0000068,2026-04-29,3,VOICE,CONTACTED,2026-04-29,2026-04
TGT0028759,ACC0012656,CMP0000035,2026-06-07,6,WHATSAPP,EXPIRED,2026-06-07,2026-06
TGT0028760,ACC0028544,CMP0000079,2026-05-05,9,VOICE,SKIPPED,2026-05-05,2026-05
TGT0028761,ACC0007597,CMP0000093,2026-01-02,4,SMS,QUEUED,2026-01-02,2026-01
TGT0028762,ACC0016287,CMP0000120,2026-06-28,8,SMS,CONTACTED,2026-06-28,2026-06
TGT0028763,ACC0014486,CMP0000085,2026-06-24,7,SMS,CONTACTED,2026-06-24,2026-06
TGT0028764,ACC0007387,CMP0000087,2026-04-15,3,VOICE,EXPIRED,2026-04-15,2026-04
TGT0028765,ACC0014336,CMP0000116,2026-01-19,5,SMS,CONTACTED,2026-01-19,2026-01
TGT0028766,ACC0021488,CMP0000036,2026-01-28,7,VOICE,EXPIRED,2026-01-28,2026-01
TGT0028767,ACC0026314,CMP0000089,2026-07-04,3,VOICE,QUEUED,2026-07-04,2026-07
TGT0028768,ACC0004236,CMP0000037,2026-02-21,6,WHATSAPP,EXPIRED,2026-02-21,2026-02
TGT0028769,ACC0006568,CMP0000007,2026-06-27,5,SMS,EXPIRED,2026-06-27,2026-06
TGT0028770,ACC0009907,CMP0000007,2026-03-09,4,WHATSAPP,CONTACTED,2026-03-09,2026-03
TGT0028771,ACC0010306,CMP0000078,2026-01-24,6,SMS,QUEUED,2026-01-24,2026-01
TGT0028772,ACC0001596,CMP0000076,2026-02-21,3,FIELD,SKIPPED,2026-02-21,2026-02
TGT0028773,ACC0026354,CMP0000096,2026-02-06,2,VOICE,QUEUED,2026-02-06,2026-02
TGT0028774,ACC0024853,CMP0000056,2026-01-23,8,WHATSAPP,QUEUED,2026-01-23,2026-01
TGT0028775,ACC0022333,CMP0000080,2026-07-12,7,FIELD,EXPIRED,2026-07-12,2026-07
TGT0028776,ACC0020022,CMP0000091,2026-03-31,3,SMS,EXPIRED,2026-03-31,2026-03
TGT0028777,ACC0013512,CMP0000011,2026-06-21,8,VOICE,SKIPPED,2026-06-21,2026-06
TGT0028778,ACC0009856,CMP0000097,2026-03-22,2,FIELD,SKIPPED,2026-03-22,2026-03
TGT0028779,ACC0026831,CMP0000001,2026-02-01,8,WHATSAPP,CONTACTED,2026-02-01,2026-02
TGT0028780,ACC0022440,CMP0000064,2026-06-11,3,VOICE,EXPIRED,2026-06-11,2026-06
TGT0028781,ACC0013480,CMP0000072,2026-04-21,7,VOICE,EXPIRED,2026-04-21,2026-04
TGT0028782,ACC0019296,CMP0000034,2026-06-14,2,FIELD,CONTACTED,2026-06-14,2026-06
TGT0028783,ACC0019127,CMP0000088,2026-05-23,3,VOICE,CONTACTED,2026-05-23,2026-05
TGT0028784,ACC0000443,CMP0000052,2026-02-24,2,SMS,SKIPPED,2026-02-24,2026-02
TGT0028785,ACC0027660,CMP0000077,2026-07-10,3,VOICE,EXPIRED,2026-07-10,2026-07
TGT0028786,ACC0001944,CMP0000104,2026-03-27,2,VOICE,EXPIRED,2026-03-27,2026-03
TGT0028787,ACC0021107,CMP0000015,2026-05-15,3,FIELD,QUEUED,2026-05-15,2026-05
TGT0028788,ACC0027026,CMP0000001,2026-07-05,9,FIELD,SKIPPED,2026-07-05,2026-07
TGT0028789,ACC0013285,CMP0000080,2026-07-28,10,VOICE,CONTACTED,2026-07-28,2026-07
TGT0028790,ACC0028749,CMP0000048,2026-01-01,1,WHATSAPP,EXPIRED,2026-01-01,2026-01
TGT0028791,ACC0002042,CMP0000065,2026-05-10,7,VOICE,SKIPPED,2026-05-10,2026-05
TGT0028792,ACC0026324,CMP0000062,2026-04-14,9,SMS,QUEUED,2026-04-14,2026-04
TGT0028793,ACC0025478,CMP0000063,2026-06-28,8,SMS,CONTACTED,2026-06-28,2026-06
TGT0028794,ACC0017646,CMP0000077,2026-04-03,1,FIELD,CONTACTED,2026-04-03,2026-04
TGT0028795,ACC0006237,CMP0000003,2026-05-17,3,FIELD,EXPIRED,2026-05-17,2026-05
TGT0028796,ACC0022248,CMP0000009,2026-01-31,10,WHATSAPP,QUEUED,2026-01-31,2026-01
TGT0028797,ACC0010293,CMP0000061,2026-03-08,5,WHATSAPP,CONTACTED,2026-03-08,2026-03
TGT0028798,ACC0029712,CMP0000060,2026-03-05,8,SMS,SKIPPED,2026-03-05,2026-03
TGT0028799,ACC0024043,CMP0000012,2026-01-10,5,FIELD,EXPIRED,2026-01-10,2026-01
TGT0028800,ACC0024968,CMP0000101,2026-01-12,3,SMS,SKIPPED,2026-01-12,2026-01
TGT0028801,ACC0018845,CMP0000114,2026-05-20,10,VOICE,QUEUED,2026-05-20,2026-05
TGT0028802,ACC0014170,CMP0000006,2026-06-16,4,FIELD,QUEUED,2026-06-16,2026-06
TGT0028803,ACC0007530,CMP0000092,2026-04-23,7,WHATSAPP,QUEUED,2026-04-23,2026-04
TGT0028804,ACC0004659,CMP0000108,2026-01-14,3,WHATSAPP,SKIPPED,2026-01-14,2026-01
TGT0028805,ACC0015688,CMP0000027,2026-01-04,10,VOICE,SKIPPED,2026-01-04,2026-01
TGT0028806,ACC0014389,CMP0000024,2026-01-30,3,VOICE,CONTACTED,2026-01-30,2026-01
TGT0028807,ACC0005442,CMP0000057,2026-01-23,5,VOICE,EXPIRED,2026-01-23,2026-01
TGT0028808,ACC0013716,CMP0000016,2026-02-17,10,FIELD,CONTACTED,2026-02-17,2026-02
TGT0028809,ACC0020876,CMP0000082,2026-04-17,10,VOICE,SKIPPED,2026-04-17,2026-04
TGT0028810,ACC0028989,CMP0000013,2026-03-22,4,SMS,EXPIRED,2026-03-22,2026-03
TGT0028811,ACC0022458,CMP0000045,2026-07-11,1,FIELD,QUEUED,2026-07-11,2026-07
TGT0028812,ACC0004679,CMP0000014,2026-01-09,8,SMS,EXPIRED,2026-01-09,2026-01
TGT0028813,ACC0009932,CMP0000107,2026-03-28,6,FIELD,QUEUED,2026-03-28,2026-03
TGT0028814,ACC0010475,CMP0000108,2026-07-15,1,VOICE,EXPIRED,2026-07-15,2026-07
TGT0028815,ACC0023217,CMP0000024,2026-06-26,1,VOICE,QUEUED,2026-06-26,2026-06
TGT0028816,ACC0024927,CMP0000010,2026-05-11,3,SMS,QUEUED,2026-05-11,2026-05
TGT0028817,ACC0017554,CMP0000036,2026-04-16,9,WHATSAPP,EXPIRED,2026-04-16,2026-04
TGT0028818,ACC0023567,CMP0000114,2026-04-13,4,SMS,QUEUED,2026-04-13,2026-04
TGT0028819,ACC0014341,CMP0000068,2026-07-11,1,WHATSAPP,CONTACTED,2026-07-11,2026-07
TGT0028820,ACC0025108,CMP0000002,2026-04-23,1,VOICE,CONTACTED,2026-04-23,2026-04
TGT0028821,ACC0007154,CMP0000067,2026-06-30,7,WHATSAPP,EXPIRED,2026-06-30,2026-06
TGT0028822,ACC0012076,CMP0000093,2026-06-01,8,WHATSAPP,EXPIRED,2026-06-01,2026-06
TGT0028823,ACC0012858,CMP0000045,2026-02-25,7,SMS,QUEUED,2026-02-25,2026-02
TGT0028824,ACC0009178,CMP0000034,2026-02-09,5,WHATSAPP,QUEUED,2026-02-09,2026-02
