raw_borrower_id,canonical_borrower_id,resolution_method,resolution_confidence,account_count
BRW0008223,BRW::BRW0008223,stable_borrower_id,HIGH,4.0
BRW0008331,BRW::BRW0008331,stable_borrower_id,HIGH,1.0
BRW0010298,BRW::BRW0010298,stable_borrower_id,HIGH,2.0
BRW0000402,BRW::BRW0000402,stable_borrower_id,HIGH,1.0
BRW0011895,BRW::BRW0011895,stable_borrower_id,HIGH,2.0
BRW0000520,BRW::BRW0000520,stable_borrower_id,HIGH,3.0
BRW0011989,BRW::BRW0011989,stable_borrower_id,HIGH,2.0
BRW0003136,BRW::BRW0003136,stable_borrower_id,HIGH,4.0
BRW0010151,BRW::BRW0010151,stable_borrower_id,HIGH,3.0
BRW0001003,BRW::BRW0001003,stable_borrower_id,HIGH,1.0
BRW0005532,BRW::BRW0005532,stable_borrower_id,HIGH,6.0
BRW0006504,BRW::BRW0006504,stable_borrower_id,HIGH,5.0
BRW0011452,BRW::BRW0011452,stable_borrower_id,HIGH,5.0
BRW0001485,BRW::BRW0001485,stable_borrower_id,HIGH,
BRW0000438,BRW::BRW0000438,stable_borrower_id,HIGH,2.0
BRW0007779,BRW::BRW0007779,stable_borrower_id,HIGH,4.0
BRW0000591,BRW::BRW0000591,stable_borrower_id,HIGH,
BRW0009327,BRW::BRW0009327,stable_borrower_id,HIGH,7.0
BRW0000460,BRW::BRW0000460,stable_borrower_id,HIGH,4.0
BRW0011647,BRW::BRW0011647,stable_borrower_id,HIGH,1.0
BRW0006393,BRW::BRW0006393,stable_borrower_id,HIGH,
BRW0011381,BRW::BRW0011381,stable_borrower_id,HIGH,2.0
BRW0001520,BRW::BRW0001520,stable_borrower_id,HIGH,2.0
BRW0003281,BRW::BRW0003281,stable_borrower_id,HIGH,3.0
BRW0005459,BRW::BRW0005459,stable_borrower_id,HIGH,1.0
BRW0000353,BRW::BRW0000353,stable_borrower_id,HIGH,2.0
BRW0001236,BRW::BRW0001236,stable_borrower_id,HIGH,3.0
BRW0003953,BRW::BRW0003953,stable_borrower_id,HIGH,3.0
BRW0008845,BRW::BRW0008845,stable_borrower_id,HIGH,8.0
BRW0008502,BRW::BRW0008502,stable_borrower_id,HIGH,2.0
BRW0001042,BRW::BRW0001042,stable_borrower_id,HIGH,1.0
BRW0000718,BRW::BRW0000718,stable_borrower_id,HIGH,2.0
BRW0007873,BRW::BRW0007873,stable_borrower_id,HIGH,1.0
BRW0004317,BRW::BRW0004317,stable_borrower_id,HIGH,2.0
BRW0009506,BRW::BRW0009506,stable_borrower_id,HIGH,3.0
BRW0003577,BRW::BRW0003577,stable_borrower_id,HIGH,
BRW0004354,BRW::BRW0004354,stable_borrower_id,HIGH,3.0
BRW0002633,BRW::BRW0002633,stable_borrower_id,HIGH,2.0
BRW0003199,BRW::BRW0003199,stable_borrower_id,HIGH,2.0
BRW0008474,BRW::BRW0008474,stable_borrower_id,HIGH,3.0
BRW0005655,BRW::BRW0005655,stable_borrower_id,HIGH,1.0
BRW0007910,BRW::BRW0007910,stable_borrower_id,HIGH,7.0
BRW0000944,BRW::BRW0000944,stable_borrower_id,HIGH,2.0
BRW0006426,BRW::BRW0006426,stable_borrower_id,HIGH,4.0
BRW0005504,BRW::BRW0005504,stable_borrower_id,HIGH,1.0
BRW0010930,BRW::BRW0010930,stable_borrower_id,HIGH,2.0
BRW0005082,BRW::BRW0005082,stable_borrower_id,HIGH,3.0
BRW0001238,BRW::BRW0001238,stable_borrower_id,HIGH,2.0
BRW0008367,BRW::BRW0008367,stable_borrower_id,HIGH,3.0
BRW0001797,BRW::BRW0001797,stable_borrower_id,HIGH,1.0
BRW0010909,BRW::BRW0010909,stable_borrower_id,HIGH,1.0
BRW0004602,BRW::BRW0004602,stable_borrower_id,HIGH,5.0
BRW0009415,BRW::BRW0009415,stable_borrower_id,HIGH,2.0
BRW0007871,BRW::BRW0007871,stable_borrower_id,HIGH,3.0
BRW0005579,BRW::BRW0005579,stable_borrower_id,HIGH,2.0
BRW0007009,BRW::BRW0007009,stable_borrower_id,HIGH,5.0
BRW0002193,BRW::BRW0002193,stable_borrower_id,HIGH,
BRW0000889,BRW::BRW0000889,stable_borrower_id,HIGH,2.0
BRW0009196,BRW::BRW0009196,stable_borrower_id,HIGH,1.0
BRW0011502,BRW::BRW0011502,stable_borrower_id,HIGH,2.0
BRW0010344,BRW::BRW0010344,stable_borrower_id,HIGH,3.0
BRW0003661,BRW::BRW0003661,stable_borrower_id,HIGH,3.0
BRW0004297,BRW::BRW0004297,stable_borrower_id,HIGH,2.0
BRW0004308,BRW::BRW0004308,stable_borrower_id,HIGH,2.0
BRW0008431,BRW::BRW0008431,stable_borrower_id,HIGH,4.0
BRW0007484,BRW::BRW0007484,stable_borrower_id,HIGH,5.0
BRW0009558,BRW::BRW0009558,stable_borrower_id,HIGH,1.0
BRW0011342,BRW::BRW0011342,stable_borrower_id,HIGH,2.0
BRW0004709,BRW::BRW0004709,stable_borrower_id,HIGH,
BRW0007953,BRW::BRW0007953,stable_borrower_id,HIGH,2.0
BRW0006006,BRW::BRW0006006,stable_borrower_id,HIGH,2.0
BRW0011458,BRW::BRW0011458,stable_borrower_id,HIGH,3.0
BRW0004249,BRW::BRW0004249,stable_borrower_id,HIGH,1.0
BRW0002252,BRW::BRW0002252,stable_borrower_id,HIGH,
BRW0004547,BRW::BRW0004547,stable_borrower_id,HIGH,3.0
BRW0007426,BRW::BRW0007426,stable_borrower_id,HIGH,2.0
BRW0011441,BRW::BRW0011441,stable_borrower_id,HIGH,1.0
BRW0009947,BRW::BRW0009947,stable_borrower_id,HIGH,3.0
BRW0000221,BRW::BRW0000221,stable_borrower_id,HIGH,3.0
BRW0006109,BRW::BRW0006109,stable_borrower_id,HIGH,3.0
BRW0001910,BRW::BRW0001910,stable_borrower_id,HIGH,3.0
BRW0004347,BRW::BRW0004347,stable_borrower_id,HIGH,4.0
BRW0011328,BRW::BRW0011328,stable_borrower_id,HIGH,4.0
BRW0011818,BRW::BRW0011818,stable_borrower_id,HIGH,4.0
BRW0001845,BRW::BRW0001845,stable_borrower_id,HIGH,3.0
BRW0001692,BRW::BRW0001692,stable_borrower_id,HIGH,2.0
BRW0008356,BRW::BRW0008356,stable_borrower_id,HIGH,2.0
BRW0004932,BRW::BRW0004932,stable_borrower_id,HIGH,2.0
BRW0005194,BRW::BRW0005194,stable_borrower_id,HIGH,7.0
BRW0010481,BRW::BRW0010481,stable_borrower_id,HIGH,3.0
BRW0011048,BRW::BRW0011048,stable_borrower_id,HIGH,4.0
BRW0010806,BRW::BRW0010806,stable_borrower_id,HIGH,4.0
BRW0009396,BRW::BRW0009396,stable_borrower_id,HIGH,3.0
BRW0011765,BRW::BRW0011765,stable_borrower_id,HIGH,2.0
BRW0008639,BRW::BRW0008639,stable_borrower_id,HIGH,4.0
BRW0010619,BRW::BRW0010619,stable_borrower_id,HIGH,1.0
BRW0006485,BRW::BRW0006485,stable_borrower_id,HIGH,
BRW0000612,BRW::BRW0000612,stable_borrower_id,HIGH,1.0
BRW0009798,BRW::BRW0009798,stable_borrower_id,HIGH,1.0
BRW0011158,BRW::BRW0011158,stable_borrower_id,HIGH,2.0
BRW0003748,BRW::BRW0003748,stable_borrower_id,HIGH,1.0
BRW0005139,BRW::BRW0005139,stable_borrower_id,HIGH,2.0
BRW0006866,BRW::BRW0006866,stable_borrower_id,HIGH,2.0
BRW0007820,BRW::BRW0007820,stable_borrower_id,HIGH,3.0
BRW0008098,BRW::BRW0008098,stable_borrower_id,HIGH,2.0
BRW0004732,BRW::BRW0004732,stable_borrower_id,HIGH,4.0
BRW0010253,BRW::BRW0010253,stable_borrower_id,HIGH,1.0
BRW0009765,BRW::BRW0009765,stable_borrower_id,HIGH,1.0
BRW0011308,BRW::BRW0011308,stable_borrower_id,HIGH,1.0
BRW0006912,BRW::BRW0006912,stable_borrower_id,HIGH,1.0
BRW0000930,BRW::BRW0000930,stable_borrower_id,HIGH,1.0
BRW0010147,BRW::BRW0010147,stable_borrower_id,HIGH,4.0
BRW0000954,BRW::BRW0000954,stable_borrower_id,HIGH,3.0
BRW0002326,BRW::BRW0002326,stable_borrower_id,HIGH,1.0
BRW0003423,BRW::BRW0003423,stable_borrower_id,HIGH,3.0
BRW0002220,BRW::BRW0002220,stable_borrower_id,HIGH,3.0
BRW0008685,BRW::BRW0008685,stable_borrower_id,HIGH,4.0
BRW0005285,BRW::BRW0005285,stable_borrower_id,HIGH,1.0
BRW0002632,BRW::BRW0002632,stable_borrower_id,HIGH,3.0
BRW0000058,BRW::BRW0000058,stable_borrower_id,HIGH,2.0
BRW0002597,BRW::BRW0002597,stable_borrower_id,HIGH,2.0
BRW0008315,BRW::BRW0008315,stable_borrower_id,HIGH,1.0
BRW0009532,BRW::BRW0009532,stable_borrower_id,HIGH,3.0
BRW0003553,BRW::BRW0003553,stable_borrower_id,HIGH,3.0
BRW0000879,BRW::BRW0000879,stable_borrower_id,HIGH,1.0
BRW0006688,BRW::BRW0006688,stable_borrower_id,HIGH,2.0
BRW0009395,BRW::BRW0009395,stable_borrower_id,HIGH,4.0
BRW0000841,BRW::BRW0000841,stable_borrower_id,HIGH,3.0
BRW0009547,BRW::BRW0009547,stable_borrower_id,HIGH,
BRW0002048,BRW::BRW0002048,stable_borrower_id,HIGH,3.0
BRW0003095,BRW::BRW0003095,stable_borrower_id,HIGH,4.0
BRW0007475,BRW::BRW0007475,stable_borrower_id,HIGH,2.0
BRW0000617,BRW::BRW0000617,stable_borrower_id,HIGH,3.0
BRW0003668,BRW::BRW0003668,stable_borrower_id,HIGH,6.0
BRW0001667,BRW::BRW0001667,stable_borrower_id,HIGH,3.0
BRW0002577,BRW::BRW0002577,stable_borrower_id,HIGH,6.0
BRW0009281,BRW::BRW0009281,stable_borrower_id,HIGH,4.0
BRW0002747,BRW::BRW0002747,stable_borrower_id,HIGH,1.0
BRW0000522,BRW::BRW0000522,stable_borrower_id,HIGH,3.0
BRW0002578,BRW::BRW0002578,stable_borrower_id,HIGH,1.0
BRW0001042,BRW::BRW0001042,stable_borrower_id,HIGH,1.0
BRW0007475,BRW::BRW0007475,stable_borrower_id,HIGH,2.0
BRW0011675,BRW::BRW0011675,stable_borrower_id,HIGH,5.0
BRW0002013,BRW::BRW0002013,stable_borrower_id,HIGH,
BRW0008747,BRW::BRW0008747,stable_borrower_id,HIGH,3.0
BRW0004353,BRW::BRW0004353,stable_borrower_id,HIGH,2.0
BRW0000862,BRW::BRW0000862,stable_borrower_id,HIGH,2.0
BRW0008255,BRW::BRW0008255,stable_borrower_id,HIGH,2.0
BRW0002519,BRW::BRW0002519,stable_borrower_id,HIGH,
BRW0006165,BRW::BRW0006165,stable_borrower_id,HIGH,2.0
BRW0006086,BRW::BRW0006086,stable_borrower_id,HIGH,3.0
BRW0007168,BRW::BRW0007168,stable_borrower_id,HIGH,2.0
BRW0001620,BRW::BRW0001620,stable_borrower_id,HIGH,3.0
BRW0003011,BRW::BRW0003011,stable_borrower_id,HIGH,1.0
BRW0008849,BRW::BRW0008849,stable_borrower_id,HIGH,2.0
BRW0011193,BRW::BRW0011193,stable_borrower_id,HIGH,3.0
BRW0000141,BRW::BRW0000141,stable_borrower_id,HIGH,2.0
BRW0004967,BRW::BRW0004967,stable_borrower_id,HIGH,2.0
BRW0010577,BRW::BRW0010577,stable_borrower_id,HIGH,2.0
BRW0003444,BRW::BRW0003444,stable_borrower_id,HIGH,3.0
BRW0005372,BRW::BRW0005372,stable_borrower_id,HIGH,1.0
BRW0010852,BRW::BRW0010852,stable_borrower_id,HIGH,1.0
BRW0011628,BRW::BRW0011628,stable_borrower_id,HIGH,3.0
BRW0007864,BRW::BRW0007864,stable_borrower_id,HIGH,2.0
BRW0008330,BRW::BRW0008330,stable_borrower_id,HIGH,4.0
BRW0007368,BRW::BRW0007368,stable_borrower_id,HIGH,4.0
BRW0003404,BRW::BRW0003404,stable_borrower_id,HIGH,3.0
BRW0010641,BRW::BRW0010641,stable_borrower_id,HIGH,
BRW0000409,BRW::BRW0000409,stable_borrower_id,HIGH,3.0
BRW0000703,BRW::BRW0000703,stable_borrower_id,HIGH,1.0
BRW0007222,BRW::BRW0007222,stable_borrower_id,HIGH,2.0
BRW0010053,BRW::BRW0010053,stable_borrower_id,HIGH,2.0
BRW0009771,BRW::BRW0009771,stable_borrower_id,HIGH,1.0
BRW0008135,BRW::BRW0008135,stable_borrower_id,HIGH,1.0
BRW0004516,BRW::BRW0004516,stable_borrower_id,HIGH,6.0
BRW0004320,BRW::BRW0004320,stable_borrower_id,HIGH,4.0
BRW0005108,BRW::BRW0005108,stable_borrower_id,HIGH,8.0
BRW0003077,BRW::BRW0003077,stable_borrower_id,HIGH,
BRW0005030,BRW::BRW0005030,stable_borrower_id,HIGH,
BRW0001258,BRW::BRW0001258,stable_borrower_id,HIGH,1.0
BRW0003839,BRW::BRW0003839,stable_borrower_id,HIGH,4.0
BRW0011293,BRW::BRW0011293,stable_borrower_id,HIGH,2.0
BRW0008484,BRW::BRW0008484,stable_borrower_id,HIGH,4.0
BRW0001703,BRW::BRW0001703,stable_borrower_id,HIGH,2.0
BRW0003436,BRW::BRW0003436,stable_borrower_id,HIGH,5.0
BRW0003114,BRW::BRW0003114,stable_borrower_id,HIGH,2.0
BRW0003381,BRW::BRW0003381,stable_borrower_id,HIGH,
BRW0008294,BRW::BRW0008294,stable_borrower_id,HIGH,3.0
BRW0010741,BRW::BRW0010741,stable_borrower_id,HIGH,2.0
BRW0008522,BRW::BRW0008522,stable_borrower_id,HIGH,
BRW0005862,BRW::BRW0005862,stable_borrower_id,HIGH,2.0
BRW0001930,BRW::BRW0001930,stable_borrower_id,HIGH,2.0
BRW0001715,BRW::BRW0001715,stable_borrower_id,HIGH,1.0
BRW0009770,BRW::BRW0009770,stable_borrower_id,HIGH,1.0
BRW0008132,BRW::BRW0008132,stable_borrower_id,HIGH,1.0
BRW0006124,BRW::BRW0006124,stable_borrower_id,HIGH,
BRW0006927,BRW::BRW0006927,stable_borrower_id,HIGH,5.0
BRW0010182,BRW::BRW0010182,stable_borrower_id,HIGH,6.0
BRW0009766,BRW::BRW0009766,stable_borrower_id,HIGH,
BRW0001048,BRW::BRW0001048,stable_borrower_id,HIGH,5.0
BRW0004742,BRW::BRW0004742,stable_borrower_id,HIGH,1.0
BRW0000514,BRW::BRW0000514,stable_borrower_id,HIGH,1.0
BRW0004618,BRW::BRW0004618,stable_borrower_id,HIGH,2.0
BRW0007644,BRW::BRW0007644,stable_borrower_id,HIGH,3.0
BRW0002501,BRW::BRW0002501,stable_borrower_id,HIGH,3.0
BRW0001801,BRW::BRW0001801,stable_borrower_id,HIGH,2.0
BRW0005892,BRW::BRW0005892,stable_borrower_id,HIGH,2.0
BRW0006300,BRW::BRW0006300,stable_borrower_id,HIGH,1.0
BRW0008570,BRW::BRW0008570,stable_borrower_id,HIGH,
BRW0000170,BRW::BRW0000170,stable_borrower_id,HIGH,4.0
BRW0002976,BRW::BRW0002976,stable_borrower_id,HIGH,4.0
BRW0009360,BRW::BRW0009360,stable_borrower_id,HIGH,2.0
BRW0008184,BRW::BRW0008184,stable_borrower_id,HIGH,1.0
BRW0010795,BRW::BRW0010795,stable_borrower_id,HIGH,
BRW0009778,BRW::BRW0009778,stable_borrower_id,HIGH,3.0
BRW0010067,BRW::BRW0010067,stable_borrower_id,HIGH,
BRW0006128,BRW::BRW0006128,stable_borrower_id,HIGH,4.0
BRW0011501,BRW::BRW0011501,stable_borrower_id,HIGH,3.0
BRW0004992,BRW::BRW0004992,stable_borrower_id,HIGH,5.0
BRW0010838,BRW::BRW0010838,stable_borrower_id,HIGH,1.0
BRW0004703,BRW::BRW0004703,stable_borrower_id,HIGH,2.0
BRW0005329,BRW::BRW0005329,stable_borrower_id,HIGH,1.0
BRW0008228,BRW::BRW0008228,stable_borrower_id,HIGH,3.0
BRW0004781,BRW::BRW0004781,stable_borrower_id,HIGH,1.0
BRW0001766,BRW::BRW0001766,stable_borrower_id,HIGH,3.0
BRW0010755,BRW::BRW0010755,stable_borrower_id,HIGH,1.0
BRW0005436,BRW::BRW0005436,stable_borrower_id,HIGH,5.0
BRW0011124,BRW::BRW0011124,stable_borrower_id,HIGH,4.0
BRW0004790,BRW::BRW0004790,stable_borrower_id,HIGH,
BRW0011675,BRW::BRW0011675,stable_borrower_id,HIGH,5.0
BRW0007235,BRW::BRW0007235,stable_borrower_id,HIGH,4.0
BRW0009220,BRW::BRW0009220,stable_borrower_id,HIGH,2.0
BRW0009067,BRW::BRW0009067,stable_borrower_id,HIGH,
BRW0002424,BRW::BRW0002424,stable_borrower_id,HIGH,4.0
BRW0009786,BRW::BRW0009786,stable_borrower_id,HIGH,5.0
BRW0011340,BRW::BRW0011340,stable_borrower_id,HIGH,4.0
BRW0007934,BRW::BRW0007934,stable_borrower_id,HIGH,1.0
BRW0011366,BRW::BRW0011366,stable_borrower_id,HIGH,5.0
BRW0010154,BRW::BRW0010154,stable_borrower_id,HIGH,1.0
BRW0007994,BRW::BRW0007994,stable_borrower_id,HIGH,2.0
BRW0005727,BRW::BRW0005727,stable_borrower_id,HIGH,1.0
BRW0010288,BRW::BRW0010288,stable_borrower_id,HIGH,2.0
BRW0002226,BRW::BRW0002226,stable_borrower_id,HIGH,1.0
BRW0006735,BRW::BRW0006735,stable_borrower_id,HIGH,
BRW0009789,BRW::BRW0009789,stable_borrower_id,HIGH,1.0
BRW0011330,BRW::BRW0011330,stable_borrower_id,HIGH,1.0
BRW0003206,BRW::BRW0003206,stable_borrower_id,HIGH,1.0
BRW0001128,BRW::BRW0001128,stable_borrower_id,HIGH,1.0
BRW0004001,BRW::BRW0004001,stable_borrower_id,HIGH,2.0
BRW0010368,BRW::BRW0010368,stable_borrower_id,HIGH,
BRW0006286,BRW::BRW0006286,stable_borrower_id,HIGH,3.0
BRW0000667,BRW::BRW0000667,stable_borrower_id,HIGH,6.0
BRW0001433,BRW::BRW0001433,stable_borrower_id,HIGH,2.0
BRW0004070,BRW::BRW0004070,stable_borrower_id,HIGH,1.0
BRW0004113,BRW::BRW0004113,stable_borrower_id,HIGH,1.0
BRW0001624,BRW::BRW0001624,stable_borrower_id,HIGH,2.0
BRW0005930,BRW::BRW0005930,stable_borrower_id,HIGH,4.0
BRW0005750,BRW::BRW0005750,stable_borrower_id,HIGH,2.0
BRW0002392,BRW::BRW0002392,stable_borrower_id,HIGH,5.0
BRW0002787,BRW::BRW0002787,stable_borrower_id,HIGH,7.0
BRW0007974,BRW::BRW0007974,stable_borrower_id,HIGH,4.0
BRW0011425,BRW::BRW0011425,stable_borrower_id,HIGH,6.0
BRW0011958,BRW::BRW0011958,stable_borrower_id,HIGH,1.0
BRW0006712,BRW::BRW0006712,stable_borrower_id,HIGH,2.0
BRW0000462,BRW::BRW0000462,stable_borrower_id,HIGH,
BRW0010773,BRW::BRW0010773,stable_borrower_id,HIGH,4.0
BRW0011407,BRW::BRW0011407,stable_borrower_id,HIGH,4.0
BRW0003337,BRW::BRW0003337,stable_borrower_id,HIGH,1.0
BRW0004805,BRW::BRW0004805,stable_borrower_id,HIGH,2.0
BRW0000312,BRW::BRW0000312,stable_borrower_id,HIGH,1.0
BRW0009615,BRW::BRW0009615,stable_borrower_id,HIGH,2.0
BRW0009308,BRW::BRW0009308,stable_borrower_id,HIGH,
BRW0000248,BRW::BRW0000248,stable_borrower_id,HIGH,2.0
BRW0008429,BRW::BRW0008429,stable_borrower_id,HIGH,4.0
BRW0004943,BRW::BRW0004943,stable_borrower_id,HIGH,
BRW0006546,BRW::BRW0006546,stable_borrower_id,HIGH,
BRW0002621,BRW::BRW0002621,stable_borrower_id,HIGH,1.0
BRW0009785,BRW::BRW0009785,stable_borrower_id,HIGH,5.0
BRW0004853,BRW::BRW0004853,stable_borrower_id,HIGH,1.0
BRW0010082,BRW::BRW0010082,stable_borrower_id,HIGH,5.0
BRW0001780,BRW::BRW0001780,stable_borrower_id,HIGH,1.0
BRW0007055,BRW::BRW0007055,stable_borrower_id,HIGH,2.0
BRW0003722,BRW::BRW0003722,stable_borrower_id,HIGH,5.0
BRW0011592,BRW::BRW0011592,stable_borrower_id,HIGH,
BRW0006683,BRW::BRW0006683,stable_borrower_id,HIGH,4.0
BRW0008637,BRW::BRW0008637,stable_borrower_id,HIGH,4.0
BRW0001035,BRW::BRW0001035,stable_borrower_id,HIGH,3.0
BRW0008123,BRW::BRW0008123,stable_borrower_id,HIGH,3.0
BRW0001213,BRW::BRW0001213,stable_borrower_id,HIGH,4.0
BRW0004338,BRW::BRW0004338,stable_borrower_id,HIGH,1.0
BRW0002670,BRW::BRW0002670,stable_borrower_id,HIGH,4.0
BRW0000028,BRW::BRW0000028,stable_borrower_id,HIGH,4.0
BRW0007036,BRW::BRW0007036,stable_borrower_id,HIGH,4.0
BRW0002892,BRW::BRW0002892,stable_borrower_id,HIGH,2.0
BRW0006151,BRW::BRW0006151,stable_borrower_id,HIGH,3.0
BRW0009168,BRW::BRW0009168,stable_borrower_id,HIGH,6.0
BRW0002138,BRW::BRW0002138,stable_borrower_id,HIGH,4.0
BRW0008519,BRW::BRW0008519,stable_borrower_id,HIGH,2.0
BRW0003565,BRW::BRW0003565,stable_borrower_id,HIGH,6.0
BRW0003973,BRW::BRW0003973,stable_borrower_id,HIGH,3.0
BRW0006924,BRW::BRW0006924,stable_borrower_id,HIGH,2.0
BRW0007507,BRW::BRW0007507,stable_borrower_id,HIGH,3.0
BRW0007865,BRW::BRW0007865,stable_borrower_id,HIGH,1.0
BRW0002344,BRW::BRW0002344,stable_borrower_id,HIGH,1.0
BRW0006956,BRW::BRW0006956,stable_borrower_id,HIGH,4.0
BRW0003164,BRW::BRW0003164,stable_borrower_id,HIGH,2.0
BRW0003324,BRW::BRW0003324,stable_borrower_id,HIGH,2.0
BRW0011369,BRW::BRW0011369,stable_borrower_id,HIGH,3.0
BRW0001212,BRW::BRW0001212,stable_borrower_id,HIGH,1.0
BRW0004959,BRW::BRW0004959,stable_borrower_id,HIGH,1.0
BRW0005272,BRW::BRW0005272,stable_borrower_id,HIGH,5.0
BRW0002940,BRW::BRW0002940,stable_borrower_id,HIGH,1.0
BRW0009425,BRW::BRW0009425,stable_borrower_id,HIGH,1.0
BRW0005846,BRW::BRW0005846,stable_borrower_id,HIGH,2.0
BRW0008633,BRW::BRW0008633,stable_borrower_id,HIGH,3.0
BRW0004645,BRW::BRW0004645,stable_borrower_id,HIGH,
BRW0010762,BRW::BRW0010762,stable_borrower_id,HIGH,7.0
BRW0008755,BRW::BRW0008755,stable_borrower_id,HIGH,1.0
BRW0003999,BRW::BRW0003999,stable_borrower_id,HIGH,3.0
BRW0011546,BRW::BRW0011546,stable_borrower_id,HIGH,2.0
BRW0010381,BRW::BRW0010381,stable_borrower_id,HIGH,2.0
BRW0007101,BRW::BRW0007101,stable_borrower_id,HIGH,3.0
BRW0000198,BRW::BRW0000198,stable_borrower_id,HIGH,
BRW0007094,BRW::BRW0007094,stable_borrower_id,HIGH,3.0
BRW0008291,BRW::BRW0008291,stable_borrower_id,HIGH,3.0
BRW0004379,BRW::BRW0004379,stable_borrower_id,HIGH,3.0
BRW0001727,BRW::BRW0001727,stable_borrower_id,HIGH,1.0
BRW0006776,BRW::BRW0006776,stable_borrower_id,HIGH,1.0
BRW0009619,BRW::BRW0009619,stable_borrower_id,HIGH,3.0
BRW0003832,BRW::BRW0003832,stable_borrower_id,HIGH,1.0
BRW0005476,BRW::BRW0005476,stable_borrower_id,HIGH,1.0
BRW0000014,BRW::BRW0000014,stable_borrower_id,HIGH,5.0
BRW0008447,BRW::BRW0008447,stable_borrower_id,HIGH,1.0
BRW0010394,BRW::BRW0010394,stable_borrower_id,HIGH,2.0
BRW0009317,BRW::BRW0009317,stable_borrower_id,HIGH,2.0
BRW0005154,BRW::BRW0005154,stable_borrower_id,HIGH,2.0
BRW0000542,BRW::BRW0000542,stable_borrower_id,HIGH,3.0
BRW0005906,BRW::BRW0005906,stable_borrower_id,HIGH,1.0
BRW0011286,BRW::BRW0011286,stable_borrower_id,HIGH,5.0
BRW0001003,BRW::BRW0001003,stable_borrower_id,HIGH,1.0
BRW0002568,BRW::BRW0002568,stable_borrower_id,HIGH,3.0
BRW0010046,BRW::BRW0010046,stable_borrower_id,HIGH,1.0
BRW0006819,BRW::BRW0006819,stable_borrower_id,HIGH,2.0
BRW0002045,BRW::BRW0002045,stable_borrower_id,HIGH,1.0
BRW0000292,BRW::BRW0000292,stable_borrower_id,HIGH,3.0
BRW0004928,BRW::BRW0004928,stable_borrower_id,HIGH,4.0
BRW0007140,BRW::BRW0007140,stable_borrower_id,HIGH,6.0
BRW0010084,BRW::BRW0010084,stable_borrower_id,HIGH,1.0
BRW0010606,BRW::BRW0010606,stable_borrower_id,HIGH,5.0
BRW0005494,BRW::BRW0005494,stable_borrower_id,HIGH,2.0
BRW0005070,BRW::BRW0005070,stable_borrower_id,HIGH,
BRW0011174,BRW::BRW0011174,stable_borrower_id,HIGH,2.0
BRW0009323,BRW::BRW0009323,stable_borrower_id,HIGH,1.0
BRW0002512,BRW::BRW0002512,stable_borrower_id,HIGH,3.0
BRW0008176,BRW::BRW0008176,stable_borrower_id,HIGH,1.0
BRW0008583,BRW::BRW0008583,stable_borrower_id,HIGH,1.0
BRW0002807,BRW::BRW0002807,stable_borrower_id,HIGH,3.0
BRW0011736,BRW::BRW0011736,stable_borrower_id,HIGH,3.0
BRW0003563,BRW::BRW0003563,stable_borrower_id,HIGH,
BRW0006596,BRW::BRW0006596,stable_borrower_id,HIGH,3.0
BRW0005925,BRW::BRW0005925,stable_borrower_id,HIGH,
BRW0008307,BRW::BRW0008307,stable_borrower_id,HIGH,2.0
BRW0010820,BRW::BRW0010820,stable_borrower_id,HIGH,3.0
BRW0004719,BRW::BRW0004719,stable_borrower_id,HIGH,1.0
BRW0004615,BRW::BRW0004615,stable_borrower_id,HIGH,4.0
BRW0009017,BRW::BRW0009017,stable_borrower_id,HIGH,3.0
BRW0011428,BRW::BRW0011428,stable_borrower_id,HIGH,2.0
BRW0010907,BRW::BRW0010907,stable_borrower_id,HIGH,4.0
BRW0009034,BRW::BRW0009034,stable_borrower_id,HIGH,1.0
BRW0008437,BRW::BRW0008437,stable_borrower_id,HIGH,3.0
BRW0009225,BRW::BRW0009225,stable_borrower_id,HIGH,4.0
BRW0011232,BRW::BRW0011232,stable_borrower_id,HIGH,1.0
BRW0000128,BRW::BRW0000128,stable_borrower_id,HIGH,2.0
BRW0007064,BRW::BRW0007064,stable_borrower_id,HIGH,3.0
BRW0000409,BRW::BRW0000409,stable_borrower_id,HIGH,3.0
BRW0006926,BRW::BRW0006926,stable_borrower_id,HIGH,2.0
BRW0004737,BRW::BRW0004737,stable_borrower_id,HIGH,3.0
BRW0003656,BRW::BRW0003656,stable_borrower_id,HIGH,5.0
BRW0010692,BRW::BRW0010692,stable_borrower_id,HIGH,2.0
BRW0008516,BRW::BRW0008516,stable_borrower_id,HIGH,1.0
BRW0006809,BRW::BRW0006809,stable_borrower_id,HIGH,3.0
BRW0010584,BRW::BRW0010584,stable_borrower_id,HIGH,2.0
BRW0001175,BRW::BRW0001175,stable_borrower_id,HIGH,1.0
BRW0007756,BRW::BRW0007756,stable_borrower_id,HIGH,3.0
BRW0001875,BRW::BRW0001875,stable_borrower_id,HIGH,3.0
BRW0002797,BRW::BRW0002797,stable_borrower_id,HIGH,1.0
BRW0002222,BRW::BRW0002222,stable_borrower_id,HIGH,2.0
BRW0006530,BRW::BRW0006530,stable_borrower_id,HIGH,3.0
BRW0007549,BRW::BRW0007549,stable_borrower_id,HIGH,3.0
BRW0009072,BRW::BRW0009072,stable_borrower_id,HIGH,2.0
